uid,index,name,display_name,category,subcategory,kind,item,variant,style,label,tags,master_svg,png_path_template
NEO06787,6787,hands_gestures_high_five_double_11,high five double 11,hands_gestures,hands_gestures,hands_gestures,high_five,11,double,HF,hands_gestures;high_five;double;neutrino;emoji,svg/master/hands_gestures_high_five_double_11.svg,png/{theme}/{size}/hands_gestures_high_five_double_11.png
NEO06788,6788,hands_gestures_hand_with_pen_tiny_11,hand with pen tiny 11,hands_gestures,hands_gestures,hands_gestures,hand_with_pen,11,tiny,HWP,hands_gestures;hand_with_pen;tiny;neutrino;emoji,svg/master/hands_gestures_hand_with_pen_tiny_11.svg,png/{theme}/{size}/hands_gestures_hand_with_pen_tiny_11.png
NEO06789,6789,hands_gestures_hand_with_wrench_round_11,hand with wrench round 11,hands_gestures,hands_gestures,hands_gestures,hand_with_wrench,11,round,HWW,hands_gestures;hand_with_wrench;round;neutrino;emoji,svg/master/hands_gestures_hand_with_wrench_round_11.svg,png/{theme}/{size}/hands_gestures_hand_with_wrench_round_11.png
NEO06790,6790,hands_gestures_hand_with_star_square_11,hand with star square 11,hands_gestures,hands_gestures,hands_gestures,hand_with_star,11,square,HWS,hands_gestures;hand_with_star;square;neutrino;emoji,svg/master/hands_gestures_hand_with_star_square_11.svg,png/{theme}/{size}/hands_gestures_hand_with_star_square_11.png
NEO06791,6791,hands_gestures_hand_with_heart_plain_11,hand with heart plain 11,hands_gestures,hands_gestures,hands_gestures,hand_with_heart,11,plain,HWH,hands_gestures;hand_with_heart;plain;neutrino;emoji,svg/master/hands_gestures_hand_with_heart_plain_11.svg,png/{theme}/{size}/hands_gestures_hand_with_heart_plain_11.png
NEO06792,6792,hands_gestures_hand_wave_motion_sparkle_11,hand wave motion sparkle 11,hands_gestures,hands_gestures,hands_gestures,hand_wave_motion,11,sparkle,HWM,hands_gestures;hand_wave_motion;sparkle;neutrino;emoji,svg/master/hands_gestures_hand_wave_motion_sparkle_11.svg,png/{theme}/{size}/hands_gestures_hand_wave_motion_sparkle_11.png
NEO06793,6793,hands_gestures_wave_badge_12,wave badge 12,hands_gestures,hands_gestures,hands_gestures,wave,12,badge,WAV,hands_gestures;wave;badge;neutrino;emoji,svg/master/hands_gestures_wave_badge_12.svg,png/{theme}/{size}/hands_gestures_wave_badge_12.png
NEO06794,6794,hands_gestures_raised_hand_stripe_12,raised hand stripe 12,hands_gestures,hands_gestures,hands_gestures,raised_hand,12,stripe,RH,hands_gestures;raised_hand;stripe;neutrino;emoji,svg/master/hands_gestures_raised_hand_stripe_12.svg,png/{theme}/{size}/hands_gestures_raised_hand_stripe_12.png
NEO06795,6795,hands_gestures_palm_stop_dot_12,palm stop dot 12,hands_gestures,hands_gestures,hands_gestures,palm_stop,12,dot,PS,hands_gestures;palm_stop;dot;neutrino;emoji,svg/master/hands_gestures_palm_stop_dot_12.svg,png/{theme}/{size}/hands_gestures_palm_stop_dot_12.png
NEO06796,6796,hands_gestures_open_hands_ring_12,open hands ring 12,hands_gestures,hands_gestures,hands_gestures,open_hands,12,ring,OH,hands_gestures;open_hands;ring;neutrino;emoji,svg/master/hands_gestures_open_hands_ring_12.svg,png/{theme}/{size}/hands_gestures_open_hands_ring_12.png
NEO06797,6797,hands_gestures_praying_hands_shadow_12,praying hands shadow 12,hands_gestures,hands_gestures,hands_gestures,praying_hands,12,shadow,PH,hands_gestures;praying_hands;shadow;neutrino;emoji,svg/master/hands_gestures_praying_hands_shadow_12.svg,png/{theme}/{size}/hands_gestures_praying_hands_shadow_12.png
NEO06798,6798,hands_gestures_clapping_orbit_12,clapping orbit 12,hands_gestures,hands_gestures,hands_gestures,clapping,12,orbit,CLA,hands_gestures;clapping;orbit;neutrino;emoji,svg/master/hands_gestures_clapping_orbit_12.svg,png/{theme}/{size}/hands_gestures_clapping_orbit_12.png
NEO06799,6799,hands_gestures_handshake_leaf_12,handshake leaf 12,hands_gestures,hands_gestures,hands_gestures,handshake,12,leaf,HAN,hands_gestures;handshake;leaf;neutrino;emoji,svg/master/hands_gestures_handshake_leaf_12.svg,png/{theme}/{size}/hands_gestures_handshake_leaf_12.png
NEO06800,6800,hands_gestures_thumbs_up_star_12,thumbs up star 12,hands_gestures,hands_gestures,hands_gestures,thumbs_up,12,star,TU,hands_gestures;thumbs_up;star;neutrino;emoji,svg/master/hands_gestures_thumbs_up_star_12.svg,png/{theme}/{size}/hands_gestures_thumbs_up_star_12.png
NEO06801,6801,hands_gestures_thumbs_down_heart_12,thumbs down heart 12,hands_gestures,hands_gestures,hands_gestures,thumbs_down,12,heart,TD,hands_gestures;thumbs_down;heart;neutrino;emoji,svg/master/hands_gestures_thumbs_down_heart_12.svg,png/{theme}/{size}/hands_gestures_thumbs_down_heart_12.png
NEO06802,6802,hands_gestures_ok_hand_bolt_12,ok hand bolt 12,hands_gestures,hands_gestures,hands_gestures,ok_hand,12,bolt,OH,hands_gestures;ok_hand;bolt;neutrino;emoji,svg/master/hands_gestures_ok_hand_bolt_12.svg,png/{theme}/{size}/hands_gestures_ok_hand_bolt_12.png
NEO06803,6803,hands_gestures_victory_hand_check_12,victory hand check 12,hands_gestures,hands_gestures,hands_gestures,victory_hand,12,check,VH,hands_gestures;victory_hand;check;neutrino;emoji,svg/master/hands_gestures_victory_hand_check_12.svg,png/{theme}/{size}/hands_gestures_victory_hand_check_12.png
NEO06804,6804,hands_gestures_crossed_fingers_plus_12,crossed fingers plus 12,hands_gestures,hands_gestures,hands_gestures,crossed_fingers,12,plus,CF,hands_gestures;crossed_fingers;plus;neutrino;emoji,svg/master/hands_gestures_crossed_fingers_plus_12.svg,png/{theme}/{size}/hands_gestures_crossed_fingers_plus_12.png
NEO06805,6805,hands_gestures_love_you_minus_12,love you minus 12,hands_gestures,hands_gestures,hands_gestures,love_you,12,minus,LY,hands_gestures;love_you;minus;neutrino;emoji,svg/master/hands_gestures_love_you_minus_12.svg,png/{theme}/{size}/hands_gestures_love_you_minus_12.png
NEO06806,6806,hands_gestures_sign_of_horns_alert_12,sign of horns alert 12,hands_gestures,hands_gestures,hands_gestures,sign_of_horns,12,alert,SOH,hands_gestures;sign_of_horns;alert;neutrino;emoji,svg/master/hands_gestures_sign_of_horns_alert_12.svg,png/{theme}/{size}/hands_gestures_sign_of_horns_alert_12.png
NEO06807,6807,hands_gestures_fist_oncoming_music_12,fist oncoming music 12,hands_gestures,hands_gestures,hands_gestures,fist_oncoming,12,music,FO,hands_gestures;fist_oncoming;music;neutrino;emoji,svg/master/hands_gestures_fist_oncoming_music_12.svg,png/{theme}/{size}/hands_gestures_fist_oncoming_music_12.png
NEO06808,6808,hands_gestures_raised_fist_motion_12,raised fist motion 12,hands_gestures,hands_gestures,hands_gestures,raised_fist,12,motion,RF,hands_gestures;raised_fist;motion;neutrino;emoji,svg/master/hands_gestures_raised_fist_motion_12.svg,png/{theme}/{size}/hands_gestures_raised_fist_motion_12.png
NEO06809,6809,hands_gestures_left_fist_sleep_12,left fist sleep 12,hands_gestures,hands_gestures,hands_gestures,left_fist,12,sleep,LF,hands_gestures;left_fist;sleep;neutrino;emoji,svg/master/hands_gestures_left_fist_sleep_12.svg,png/{theme}/{size}/hands_gestures_left_fist_sleep_12.png
NEO06810,6810,hands_gestures_right_fist_glow_12,right fist glow 12,hands_gestures,hands_gestures,hands_gestures,right_fist,12,glow,RF,hands_gestures;right_fist;glow;neutrino;emoji,svg/master/hands_gestures_right_fist_glow_12.svg,png/{theme}/{size}/hands_gestures_right_fist_glow_12.png
NEO06811,6811,hands_gestures_point_left_double_12,point left double 12,hands_gestures,hands_gestures,hands_gestures,point_left,12,double,PL,hands_gestures;point_left;double;neutrino;emoji,svg/master/hands_gestures_point_left_double_12.svg,png/{theme}/{size}/hands_gestures_point_left_double_12.png
NEO06812,6812,hands_gestures_point_right_tiny_12,point right tiny 12,hands_gestures,hands_gestures,hands_gestures,point_right,12,tiny,PR,hands_gestures;point_right;tiny;neutrino;emoji,svg/master/hands_gestures_point_right_tiny_12.svg,png/{theme}/{size}/hands_gestures_point_right_tiny_12.png
NEO06813,6813,hands_gestures_point_up_round_12,point up round 12,hands_gestures,hands_gestures,hands_gestures,point_up,12,round,PU,hands_gestures;point_up;round;neutrino;emoji,svg/master/hands_gestures_point_up_round_12.svg,png/{theme}/{size}/hands_gestures_point_up_round_12.png
NEO06814,6814,hands_gestures_point_down_square_12,point down square 12,hands_gestures,hands_gestures,hands_gestures,point_down,12,square,PD,hands_gestures;point_down;square;neutrino;emoji,svg/master/hands_gestures_point_down_square_12.svg,png/{theme}/{size}/hands_gestures_point_down_square_12.png
NEO06815,6815,hands_gestures_index_up_plain_12,index up plain 12,hands_gestures,hands_gestures,hands_gestures,index_up,12,plain,IU,hands_gestures;index_up;plain;neutrino;emoji,svg/master/hands_gestures_index_up_plain_12.svg,png/{theme}/{size}/hands_gestures_index_up_plain_12.png
NEO06816,6816,hands_gestures_writing_hand_sparkle_12,writing hand sparkle 12,hands_gestures,hands_gestures,hands_gestures,writing_hand,12,sparkle,WH,hands_gestures;writing_hand;sparkle;neutrino;emoji,svg/master/hands_gestures_writing_hand_sparkle_12.svg,png/{theme}/{size}/hands_gestures_writing_hand_sparkle_12.png
NEO06817,6817,hands_gestures_pinch_hand_badge_12,pinch hand badge 12,hands_gestures,hands_gestures,hands_gestures,pinch_hand,12,badge,PH,hands_gestures;pinch_hand;badge;neutrino;emoji,svg/master/hands_gestures_pinch_hand_badge_12.svg,png/{theme}/{size}/hands_gestures_pinch_hand_badge_12.png
NEO06818,6818,hands_gestures_pinched_fingers_stripe_12,pinched fingers stripe 12,hands_gestures,hands_gestures,hands_gestures,pinched_fingers,12,stripe,PF,hands_gestures;pinched_fingers;stripe;neutrino;emoji,svg/master/hands_gestures_pinched_fingers_stripe_12.svg,png/{theme}/{size}/hands_gestures_pinched_fingers_stripe_12.png
NEO06819,6819,hands_gestures_heart_hands_dot_12,heart hands dot 12,hands_gestures,hands_gestures,hands_gestures,heart_hands,12,dot,HH,hands_gestures;heart_hands;dot;neutrino;emoji,svg/master/hands_gestures_heart_hands_dot_12.svg,png/{theme}/{size}/hands_gestures_heart_hands_dot_12.png
NEO06820,6820,hands_gestures_palms_up_ring_12,palms up ring 12,hands_gestures,hands_gestures,hands_gestures,palms_up,12,ring,PU,hands_gestures;palms_up;ring;neutrino;emoji,svg/master/hands_gestures_palms_up_ring_12.svg,png/{theme}/{size}/hands_gestures_palms_up_ring_12.png
NEO06821,6821,hands_gestures_together_hands_shadow_12,together hands shadow 12,hands_gestures,hands_gestures,hands_gestures,together_hands,12,shadow,TH,hands_gestures;together_hands;shadow;neutrino;emoji,svg/master/hands_gestures_together_hands_shadow_12.svg,png/{theme}/{size}/hands_gestures_together_hands_shadow_12.png
NEO06822,6822,hands_gestures_salute_orbit_12,salute orbit 12,hands_gestures,hands_gestures,hands_gestures,salute,12,orbit,SAL,hands_gestures;salute;orbit;neutrino;emoji,svg/master/hands_gestures_salute_orbit_12.svg,png/{theme}/{size}/hands_gestures_salute_orbit_12.png
NEO06823,6823,hands_gestures_snap_fingers_leaf_12,snap fingers leaf 12,hands_gestures,hands_gestures,hands_gestures,snap_fingers,12,leaf,SF,hands_gestures;snap_fingers;leaf;neutrino;emoji,svg/master/hands_gestures_snap_fingers_leaf_12.svg,png/{theme}/{size}/hands_gestures_snap_fingers_leaf_12.png
NEO06824,6824,hands_gestures_counting_one_star_12,counting one star 12,hands_gestures,hands_gestures,hands_gestures,counting_one,12,star,CO,hands_gestures;counting_one;star;neutrino;emoji,svg/master/hands_gestures_counting_one_star_12.svg,png/{theme}/{size}/hands_gestures_counting_one_star_12.png
NEO06825,6825,hands_gestures_counting_two_heart_12,counting two heart 12,hands_gestures,hands_gestures,hands_gestures,counting_two,12,heart,CT,hands_gestures;counting_two;heart;neutrino;emoji,svg/master/hands_gestures_counting_two_heart_12.svg,png/{theme}/{size}/hands_gestures_counting_two_heart_12.png
NEO06826,6826,hands_gestures_counting_three_bolt_12,counting three bolt 12,hands_gestures,hands_gestures,hands_gestures,counting_three,12,bolt,CT,hands_gestures;counting_three;bolt;neutrino;emoji,svg/master/hands_gestures_counting_three_bolt_12.svg,png/{theme}/{size}/hands_gestures_counting_three_bolt_12.png
NEO06827,6827,hands_gestures_counting_four_check_12,counting four check 12,hands_gestures,hands_gestures,hands_gestures,counting_four,12,check,CF,hands_gestures;counting_four;check;neutrino;emoji,svg/master/hands_gestures_counting_four_check_12.svg,png/{theme}/{size}/hands_gestures_counting_four_check_12.png
NEO06828,6828,hands_gestures_high_five_plus_12,high five plus 12,hands_gestures,hands_gestures,hands_gestures,high_five,12,plus,HF,hands_gestures;high_five;plus;neutrino;emoji,svg/master/hands_gestures_high_five_plus_12.svg,png/{theme}/{size}/hands_gestures_high_five_plus_12.png
NEO06829,6829,hands_gestures_hand_with_pen_minus_12,hand with pen minus 12,hands_gestures,hands_gestures,hands_gestures,hand_with_pen,12,minus,HWP,hands_gestures;hand_with_pen;minus;neutrino;emoji,svg/master/hands_gestures_hand_with_pen_minus_12.svg,png/{theme}/{size}/hands_gestures_hand_with_pen_minus_12.png
NEO06830,6830,hands_gestures_hand_with_wrench_alert_12,hand with wrench alert 12,hands_gestures,hands_gestures,hands_gestures,hand_with_wrench,12,alert,HWW,hands_gestures;hand_with_wrench;alert;neutrino;emoji,svg/master/hands_gestures_hand_with_wrench_alert_12.svg,png/{theme}/{size}/hands_gestures_hand_with_wrench_alert_12.png
NEO06831,6831,hands_gestures_hand_with_star_music_12,hand with star music 12,hands_gestures,hands_gestures,hands_gestures,hand_with_star,12,music,HWS,hands_gestures;hand_with_star;music;neutrino;emoji,svg/master/hands_gestures_hand_with_star_music_12.svg,png/{theme}/{size}/hands_gestures_hand_with_star_music_12.png
NEO06832,6832,hands_gestures_hand_with_heart_motion_12,hand with heart motion 12,hands_gestures,hands_gestures,hands_gestures,hand_with_heart,12,motion,HWH,hands_gestures;hand_with_heart;motion;neutrino;emoji,svg/master/hands_gestures_hand_with_heart_motion_12.svg,png/{theme}/{size}/hands_gestures_hand_with_heart_motion_12.png
NEO06833,6833,hands_gestures_hand_wave_motion_sleep_12,hand wave motion sleep 12,hands_gestures,hands_gestures,hands_gestures,hand_wave_motion,12,sleep,HWM,hands_gestures;hand_wave_motion;sleep;neutrino;emoji,svg/master/hands_gestures_hand_wave_motion_sleep_12.svg,png/{theme}/{size}/hands_gestures_hand_wave_motion_sleep_12.png
NEO06834,6834,hands_gestures_wave_glow_13,wave glow 13,hands_gestures,hands_gestures,hands_gestures,wave,13,glow,WAV,hands_gestures;wave;glow;neutrino;emoji,svg/master/hands_gestures_wave_glow_13.svg,png/{theme}/{size}/hands_gestures_wave_glow_13.png
NEO06835,6835,hands_gestures_raised_hand_double_13,raised hand double 13,hands_gestures,hands_gestures,hands_gestures,raised_hand,13,double,RH,hands_gestures;raised_hand;double;neutrino;emoji,svg/master/hands_gestures_raised_hand_double_13.svg,png/{theme}/{size}/hands_gestures_raised_hand_double_13.png
NEO06836,6836,hands_gestures_palm_stop_tiny_13,palm stop tiny 13,hands_gestures,hands_gestures,hands_gestures,palm_stop,13,tiny,PS,hands_gestures;palm_stop;tiny;neutrino;emoji,svg/master/hands_gestures_palm_stop_tiny_13.svg,png/{theme}/{size}/hands_gestures_palm_stop_tiny_13.png
NEO06837,6837,hands_gestures_open_hands_round_13,open hands round 13,hands_gestures,hands_gestures,hands_gestures,open_hands,13,round,OH,hands_gestures;open_hands;round;neutrino;emoji,svg/master/hands_gestures_open_hands_round_13.svg,png/{theme}/{size}/hands_gestures_open_hands_round_13.png
NEO06838,6838,hands_gestures_praying_hands_square_13,praying hands square 13,hands_gestures,hands_gestures,hands_gestures,praying_hands,13,square,PH,hands_gestures;praying_hands;square;neutrino;emoji,svg/master/hands_gestures_praying_hands_square_13.svg,png/{theme}/{size}/hands_gestures_praying_hands_square_13.png
NEO06839,6839,hands_gestures_clapping_plain_13,clapping plain 13,hands_gestures,hands_gestures,hands_gestures,clapping,13,plain,CLA,hands_gestures;clapping;plain;neutrino;emoji,svg/master/hands_gestures_clapping_plain_13.svg,png/{theme}/{size}/hands_gestures_clapping_plain_13.png
NEO06840,6840,hands_gestures_handshake_sparkle_13,handshake sparkle 13,hands_gestures,hands_gestures,hands_gestures,handshake,13,sparkle,HAN,hands_gestures;handshake;sparkle;neutrino;emoji,svg/master/hands_gestures_handshake_sparkle_13.svg,png/{theme}/{size}/hands_gestures_handshake_sparkle_13.png
NEO06841,6841,hands_gestures_thumbs_up_badge_13,thumbs up badge 13,hands_gestures,hands_gestures,hands_gestures,thumbs_up,13,badge,TU,hands_gestures;thumbs_up;badge;neutrino;emoji,svg/master/hands_gestures_thumbs_up_badge_13.svg,png/{theme}/{size}/hands_gestures_thumbs_up_badge_13.png
NEO06842,6842,hands_gestures_thumbs_down_stripe_13,thumbs down stripe 13,hands_gestures,hands_gestures,hands_gestures,thumbs_down,13,stripe,TD,hands_gestures;thumbs_down;stripe;neutrino;emoji,svg/master/hands_gestures_thumbs_down_stripe_13.svg,png/{theme}/{size}/hands_gestures_thumbs_down_stripe_13.png
NEO06843,6843,hands_gestures_ok_hand_dot_13,ok hand dot 13,hands_gestures,hands_gestures,hands_gestures,ok_hand,13,dot,OH,hands_gestures;ok_hand;dot;neutrino;emoji,svg/master/hands_gestures_ok_hand_dot_13.svg,png/{theme}/{size}/hands_gestures_ok_hand_dot_13.png
NEO06844,6844,hands_gestures_victory_hand_ring_13,victory hand ring 13,hands_gestures,hands_gestures,hands_gestures,victory_hand,13,ring,VH,hands_gestures;victory_hand;ring;neutrino;emoji,svg/master/hands_gestures_victory_hand_ring_13.svg,png/{theme}/{size}/hands_gestures_victory_hand_ring_13.png
NEO06845,6845,hands_gestures_crossed_fingers_shadow_13,crossed fingers shadow 13,hands_gestures,hands_gestures,hands_gestures,crossed_fingers,13,shadow,CF,hands_gestures;crossed_fingers;shadow;neutrino;emoji,svg/master/hands_gestures_crossed_fingers_shadow_13.svg,png/{theme}/{size}/hands_gestures_crossed_fingers_shadow_13.png
NEO06846,6846,hands_gestures_love_you_orbit_13,love you orbit 13,hands_gestures,hands_gestures,hands_gestures,love_you,13,orbit,LY,hands_gestures;love_you;orbit;neutrino;emoji,svg/master/hands_gestures_love_you_orbit_13.svg,png/{theme}/{size}/hands_gestures_love_you_orbit_13.png
NEO06847,6847,hands_gestures_sign_of_horns_leaf_13,sign of horns leaf 13,hands_gestures,hands_gestures,hands_gestures,sign_of_horns,13,leaf,SOH,hands_gestures;sign_of_horns;leaf;neutrino;emoji,svg/master/hands_gestures_sign_of_horns_leaf_13.svg,png/{theme}/{size}/hands_gestures_sign_of_horns_leaf_13.png
